"","x"
"1304",0.781558575969754
"1305",0.458537470513518
"1306",0.994951273922743
"1307",0.758907954399325
"1308",0.994951273922743
"1309",1
"1310",0.994951273922743
"1311",0.993480550784327
"1312",0.791129082042101
"1313",0.474514385862421
"1314",1
"1315",0.552609067579128
"1316",0.816854769723226
"1317",0.634091816367266
"1318",1
"1319",0.81739936982527
"1320",0.965597424679261
"1321",1
"1322",0.819396605020048
"1323",0.905021956087824
"1324",0.994951273922743
"1325",1
"1326",0.921990914980546
"1327",1
"1328",0.623504012383397
"1329",0.808684788695989
"1330",0.576447105788423
"1331",0.981596073295812
"1332",0.870675316034597
"1333",0.819396605020048
"1334",0.87952754285244
"1335",0.579667480681096
"1336",0.544095482504379
"1337",0.81739936982527
"1338",0.751887529289248
"1339",0.617621899059025
"1340",0.837491683300067
"1341",0.808684788695989
"1342",0.899975150101404
"1343",0.725090699104935
"1344",0.795099456259894
"1345",0.994894886372594
"1346",0.770184149607122
"1347",0.646383703181872
"1348",0.702984275351735
"1349",0.73802697635033
"1350",0.921771551237148
"1351",0.623504012383397
"1352",0.914287479200207
"1353",0.984919770847914
"1354",0.95991408187086
"1355",1
"1356",0.685286769119104
"1357",0.576447105788423
"1358",0.945977845394203
"1359",0.90810160500916
"1360",0.564353809862792
"1361",0.623504012383397
"1362",0.778357723056561
"1363",0.768330741831254
"1364",0.646383703181872
"1365",0.623504012383397
"1366",1
"1367",0.552609067579128
"1368",0.758907954399325
"1369",0.727210194994626
"1370",0.448872746310657
"1371",0.443420850606479
"1372",0.443420850606479
"1373",0.760813568393938
"1374",1
"1375",0.458537470513518
"1376",0.443420850606479
"1377",0.751887529289248
"1378",0.443420850606479
"1379",0.513501732167848
"1380",0.576447105788423
"1381",0.443420850606479
"1382",0.448872746310657
"1383",0.443420850606479
"1384",0.448872746310657
"1385",0.706050985277767
"1386",0.727210194994626
"1387",0.474514385862421
"1388",0.634091816367266
"1389",0.448872746310657
"1390",0.443420850606479
"1391",0.443420850606479
"1392",0.80450748987462
"1393",0.576447105788423
"1394",0.685286769119104
"1395",0.816854769723226
"1396",0.443420850606479
"1397",0.443420850606479
"1398",0.828484001160674
"1399",0.708899353396766
"1400",0.555097212981444
"1401",0.552609067579128
"1402",0.623504012383397
"1403",0.808684788695989
"1404",0.552609067579128
"1405",1
"1406",0.552609067579128
"1407",0.685286769119104
"1408",0.768330741831254
"1409",0.725090699104935
"1410",0.778357723056561
"1411",0.576447105788423
"1412",0.544095482504379
"1413",0.748190933766685
"1414",0.909443249423483
"1415",0.579667480681096
"1416",0.757829169247711
"1417",0.722875791824711
"1418",0.715910115253364
"1419",0.946946322794268
"1420",0.703105898928786
"1421",0.865280010802918
"1422",0.685286769119104
"1423",0.597536634048975
"1424",0.597536634048975
"1425",0.646383703181872
"1426",0.634778062921775
"1427",0.868909240342844
"1428",0.792800004104901
"1429",0.882794249229735
"1430",0.984919770847914
"1431",0.703460874860449
"1432",0.602775218793183
"1433",0.552609067579128
"1434",0.818452182494699
"1435",0.791129082042101
"1436",0.564353809862792
"1437",0.588519296485563
"1438",0.646925127846497
"1439",0.674237239806102
"1440",0.589548176374524
"1441",0.576447105788423
"1442",0.758907954399325
"1443",0.552609067579128
"1444",1
